file1行範囲,file1テキスト,file2行範囲,file2テキスト,差分行
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Tax category taxable amount</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-116</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">-300</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">6</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Tax category tax amount</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-117</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">-30</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">7</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Tax category code</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-118</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">S</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">7</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Tax category tax rate</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-119</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">10</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">7</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock""><strong>INVOICE LINE</strong></p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibg-25</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoice line note</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-127</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">2023-9-15</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">4</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoiced quantity</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-129</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">-3</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoiced quantity unit of measure code</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-130</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">H87</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoice line net amount</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-131</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">-300</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock""><strong>INVOICE LINE PERIOD</strong></p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibg-26</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoice line period start date</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-134</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">2023-10-31</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">3</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoice line period end date</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-135</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">2023-10-31</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">3</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock""><strong>PRICE DETAILS</strong></p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibg-29</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Item net price</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-146</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">100</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Item price discount</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-147</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">0</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Item gross price</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-148</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">100</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Item price base quantity</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-149</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">1</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock""><strong>LINE TAX INFORMATION</strong></p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibg-30</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoiced item Tax category code</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-151</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">S</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoiced item Tax rate</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-152</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">10</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock""><strong>ITEM INFORMATION</strong></p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibg-31</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Item name</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-153</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Goods</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">5</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tbody>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</table>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<div class=""paragraph"">"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<p><strong>Information required on Qualified Invoice</strong><br>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-&lt;1&gt; Name of Supplier<br>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-&lt;2&gt; Supplier&#8217;s Registration number for Qualified Invoice purpose<br>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-&lt;3&gt; Date of allowance or sales return<br>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-&lt;4&gt; Date of taxable transaction for returned sales<br>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-&lt;5&gt; Description of taxable transaction returned. ※If the taxable transaction is subject to the reduced tax rate, a statement clarifying this must be included.<br>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-&lt;6&gt; Taxable amount of allowance or sales return per tax rate<br>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-&lt;7&gt; Tax amount per tax rate (expressed in JPY) or Tax rate<br></p>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</div>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html, </div>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html, </div>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html, </div>
"-4891,13",data/JP-PINT/pint-jp.html,"+3962,6",data/JP-PINT/pint-jp-ntr.html, </li>
"-4891,13",data/JP-PINT/pint-jp.html,"+3962,6",data/JP-PINT/pint-jp-ntr.html, </ul>
"-4891,13",data/JP-PINT/pint-jp.html,"+3962,6",data/JP-PINT/pint-jp-ntr.html, </div>
"-4891,13",data/JP-PINT/pint-jp.html,"+3962,6",data/JP-PINT/pint-jp-ntr.html,"-<div class=""sect4"">"
"-4891,13",data/JP-PINT/pint-jp.html,"+3962,6",data/JP-PINT/pint-jp-ntr.html,"-<h5 id=""_aligned_rounding""><a class=""anchor"" href=""#_aligned_rounding""></a>Aligned rounding</h5>"
"-4891,13",data/JP-PINT/pint-jp.html,"+3962,6",data/JP-PINT/pint-jp-ntr.html,"-<div class=""paragraph"">"
"-4891,13",data/JP-PINT/pint-jp.html,"+3962,6",data/JP-PINT/pint-jp-ntr.html,-<p>Tax category tax amount (ibt-117) must be amount rounded to integer.<br>
"-4891,13",data/JP-PINT/pint-jp.html,"+3962,6",data/JP-PINT/pint-jp-ntr.html,-Tax category tax amount in accounting currency (ibt-190) must be amount rounded to integer.</p>
"-4891,13",data/JP-PINT/pint-jp.html,"+3962,6",data/JP-PINT/pint-jp-ntr.html,-</div>
"-4891,13",data/JP-PINT/pint-jp.html,"+3962,6",data/JP-PINT/pint-jp-ntr.html,-</div>
